"","x"
"1",-0.001875
"2",0.000312500000000001
"3",0.00875
"4",0.0075
"5",-0.0071875
"6",-0.0078125
"7",-0.005625
"8",0.0084375
"9",0.0215625
"10",0.01375
"11",0.016875
"12",0.0403125
"13",0.0471875
"14",0.07625
"15",0.1071875
"16",0.1484375
"17",0.169375
"18",0.1896875
"19",0.2378125
"20",0.273125
"21",0.2959375
"22",0.38875
"23",0.4040625
"24",0.4109375
"25",0.428125
"26",0.415
"27",0.3734375
"28",0.3884375
"29",0.4125
"30",0.4125
"31",0.4046875
"32",0.40875
"33",0.444375
"34",0.3696875
"35",0.3753125
"36",0.39625
"37",0.4071875
"38",0.4071875
"39",0.4128125
"40",0.391875
"41",0.391875
"42",0.391875
"43",0.391875
"44",0.391875
"45",0.391875
"46",0.391875
"47",0.391875
"48",0.391875
"49",0.391875
"50",0.391875
"51",0.391875
"52",0.391875
"53",0.391875
"54",0.391875
"55",0.391875
"56",0.391875
"57",0.391875
"58",0.391875
"59",0.391875
"60",0.391875
"61",0.391875
"62",0.391875
"63",0.391875
"64",0.391875
"65",0.391875
"66",0.391875
"67",0.391875
"68",0.391875
"69",0.391875
"70",0.391875
"71",0.391875
"72",0.391875
"73",0.391875
"74",0.391875
"75",0.391875
"76",0.391875
"77",0.391875
"78",0.391875
"79",0.391875
"80",0.391875
"81",0.391875
"82",0.391875
"83",0.391875
"84",0.391875
"85",0.391875
"86",0.391875
"87",0.391875
"88",0.391875
"89",0.391875
"90",0.391875
"91",0.391875
"92",0.391875
"93",0.391875
"94",0.391875
"95",0.391875
"96",0.391875
"97",0.391875
"98",0.391875
"99",0.391875
"100",0.391875
"101",0.391875
"102",0.391875
"103",0.391875
"104",0.391875
"105",0.391875
"106",0.391875
"107",0.391875
"108",0.391875
"109",0.391875
"110",0.391875
"111",0.391875
"112",0.391875
"113",0.391875
"114",0.391875
"115",0.391875
"116",0.391875
"117",0.391875
"118",0.391875
"119",0.391875
"120",0.391875
"121",0.391875
"122",0.391875
"123",0.391875
"124",0.391875
"125",0.391875
"126",0.391875
"127",0.391875
"128",0.391875
"129",0.391875
"130",0.391875
"131",0.391875
"132",0.391875
"133",0.391875
"134",0.391875
"135",0.391875
"136",0.391875
"137",0.391875
"138",0.391875
"139",0.391875
"140",0.391875
"141",0.391875
"142",0.391875
"143",0.391875
"144",0.391875
"145",0.391875
"146",0.391875
"147",0.391875
"148",0.391875
"149",0.391875
"150",0.391875
"151",0.391875
"152",0.391875
"153",0.391875
"154",0.391875
"155",0.391875
"156",0.391875
"157",0.391875
"158",0.391875
"159",0.391875
"160",0.391875
"161",0.391875
"162",0.391875
"163",0.391875
"164",0.391875
"165",0.391875
"166",0.391875
"167",0.391875
"168",0.391875
"169",0.391875
"170",0.391875
"171",0.391875
"172",0.391875
"173",0.391875
"174",0.391875
"175",0.391875
"176",0.391875
"177",0.391875
"178",0.391875
"179",0.391875
"180",0.391875
"181",0.391875
"182",0.391875
"183",0.391875
"184",0.391875
"185",0.391875
"186",0.391875
"187",0.391875
"188",0.391875
"189",0.391875
"190",0.391875
"191",0.391875
"192",0.391875
"193",0.391875
"194",0.391875
"195",0.391875
"196",0.391875
"197",0.391875
"198",0.391875
"199",0.391875
"200",0.391875
"201",0.391875
"202",0.391875
"203",0.391875
"204",0.391875
"205",0.391875
"206",0.391875
"207",0.391875
"208",0.391875
"209",0.391875
"210",0.391875
"211",0.391875
"212",0.391875
"213",0.391875
"214",0.391875
"215",0.391875
"216",0.391875
"217",0.391875
"218",0.391875
"219",0.391875
"220",0.391875
"221",0.391875
"222",0.391875
"223",0.391875
"224",0.391875
"225",0.391875
"226",0.391875
"227",0.391875
"228",0.391875
"229",0.391875
"230",0.391875
"231",0.391875
"232",0.391875
"233",0.391875
"234",0.391875
"235",0.391875
"236",0.391875
"237",0.391875
"238",0.391875
"239",0.391875
"240",0.391875
"241",0.391875
"242",0.391875
"243",0.391875
"244",0.391875
"245",0.391875
"246",0.391875
"247",0.391875
"248",0.391875
"249",0.391875
"250",0.391875
"251",0.391875
"252",0.391875
"253",0.391875
"254",0.391875
"255",0.391875
"256",0.391875
"257",0.391875
"258",0.391875
"259",0.391875
"260",0.391875
"261",0.391875
"262",0.391875
"263",0.391875
"264",0.391875
"265",0.391875
"266",0.391875
"267",0.391875
"268",0.391875
"269",0.391875
"270",0.391875
"271",0.391875
"272",0.391875
"273",0.391875
"274",0.391875
"275",0.391875
"276",0.391875
"277",0.391875
"278",0.391875
"279",0.391875
"280",0.391875
"281",0.391875
"282",0.391875
"283",0.391875
"284",0.391875
"285",0.391875
"286",0.391875
"287",0.391875
"288",0.391875
"289",0.391875
"290",0.391875
"291",0.391875
"292",0.391875
"293",0.391875
"294",0.391875
"295",0.391875
"296",0.391875
"297",0.391875
"298",0.391875
"299",0.391875
"300",0.391875
"301",0.391875
"302",0.391875
"303",0.391875
"304",0.391875
"305",0.391875
"306",0.391875
"307",0.391875
"308",0.391875
"309",0.391875
"310",0.391875
"311",0.391875
"312",0.391875
"313",0.391875
"314",0.391875
"315",0.391875
"316",0.391875
"317",0.391875
"318",0.391875
"319",0.391875
"320",0.391875
"321",0.391875
"322",0.391875
"323",0.391875
"324",0.391875
"325",0.391875
"326",0.391875
"327",0.391875
"328",0.391875
"329",0.391875
"330",0.391875
"331",0.391875
"332",0.391875
"333",0.391875
"334",0.391875
"335",0.391875
"336",0.391875
"337",0.391875
"338",0.391875
"339",0.391875
"340",0.391875
"341",0.391875
"342",0.391875
"343",0.391875
"344",0.391875
"345",0.391875
"346",0.391875
"347",0.391875
"348",0.391875
"349",0.391875
"350",0.391875
"351",0.391875
"352",0.391875
"353",0.391875
"354",0.391875
"355",0.391875
"356",0.391875
"357",0.391875
"358",0.391875
"359",0.391875
"360",0.391875
"361",0.391875
"362",0.391875
"363",0.391875
"364",0.391875
"365",0.391875
