time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,Elderly_Population,Adults_Population,Pediatrics_Population,new_E_e,new_I_e,new_H_e,new_C_e,new_D_e,new_E_a,new_I_a,new_H_a,new_C_a,new_D_a,new_E_p,new_I_p,new_H_p,new_C_p,new_D_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,new_E_all,new_I_all,new_H_all,new_C_all,new_D_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,start_day,start_date
35,1943.594,0,0,0,0,0,0,7603.004,1,0,0,0,0,0,11659.82,0,0,0,0,0,0,1943.594,7603.004,11659.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21206.417999999998,1,0,0,0,0,0,0,0,0,0,0, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
36,1943.5887324175237,0.004581468282673907,6.238358822729327e-4,3.270766267991779e-6,6.033384869536662e-8,5.89462812420736e-5,9.302317923257654e-10,7602.983299140645,0.769486722542082,0.21715400809420335,3.833447228225667e-4,4.771719943281893e-6,0.03367198040528819,3.1869230096868e-8,11659.80753920339,0.010843377815337465,0.0014708766611731974,1.2711031299278393e-8,4.0281981934286073e-011,1.465293851694947e-4,1.041651154143093e-13,1943.594,7603.004,11659.82,0.0052675824763355195,6.861141936616126e-4,3.483686192690032e-6,6.189522593399306e-8,9.302317923257654e-10,0.02070085935520183,0.2512141368131199,4.175322187240077e-4,4.92795659671321e-6,3.1869230096868e-8,0.01246079660995747,0.0016174187946200042,1.3537503670962626e-8,4.132361858421166e-11,1.041651154143093e-13,21206.379570761557,0.7849115686400934,0.21924872063764947,3.8662820012185775e-4,4.8320940739591935e-6,0.03387745607169976,3.2799566054309175e-8,0.03842923844149482,0.2535176698014015,4.210294424203687e-4,4.989893146265787e-6,3.2799566054309175e-8, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
37,1943.5836165716253,0.007887263532586716,0.0020627064531777662,2.1345158031660294e-5,8.007390599567262e-7,4.112870627097733e-4,2.5428828700612434e-8,7602.963011479578,0.595880255515345,0.3308189465062804,0.001176008356675271,3.0351928755907035e-5,0.11308253287238215,4.2523959158324805e-7,11659.795173019898,0.01889719184016764,0.0049038169275340965,8.346350626299333e-8,5.371800556024554e-10,0.0010258873334820003,2.8585717548345635e-12,1943.594,7603.004,11659.82,0.005115845898444604,0.0018100506485317948,2.0762844762449607e-5,7.815257590772664e-7,2.4498596908286668e-8,0.02028766106650437,0.19389412809324136,9.83503962960695e-4,2.750867923927132e-5,3.9337036148638005e-7,0.012366183491394622,0.004312369466564447,8.124131774312363e-8,5.24442138970435e-10,2.7544066394202544e-12,21206.341801071103,0.6226647108880993,0.33778546988699226,0.0011974369782131943,3.115320499591937e-5,0.11451970726857393,4.506712788556153e-7,0.037769690456343596,0.20001654820833759,0.0010043480490408878,2.8290729440487557e-5,4.178717128013061e-7, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
38,1943.5788376395099,0.0100758100225121,0.0038161666884175623,5.856221625225331e-5,3.3561377883414002e-6,0.001208300096936238,1.6532800785561306e-7,7602.943887043652,0.46439691512684883,0.3788293386117302,0.002031776737518691,8.154993726377141e-5,0.21477157593746288,1.799996817378448e-6,11659.783369948726,0.024452606354886507,0.00915225075352972,2.304790923684649e-7,2.262760694873285e-9,0.0030249614070954754,1.865960430021302e-11,1943.594,7603.004,11659.82,0.004778932115414136,0.0025903856254887517,4.6815421955258025e-5,2.7902174622486618e-6,1.398991791550006e-7,0.019124435926642036,0.15060777631513816,0.0012577085018636229,5.7937658744457147e-5,1.3747572257952001e-6,0.011803071172835189,0.006247656658116323,1.8468740554217732e-7,1.883590971835288e-9,1.5801032545378454e-11,21206.306094631887,0.49892533150424745,0.39179775605367745,0.002090569432863313,8.490833781280768e-5,0.2190048374414946,1.9653434848383613e-6,0.03570643921489136,0.15944581859874324,0.001304708611224423,6.072975979767764e-5,1.5146722059827462e-6, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
39,1943.574431446404,0.011394937336793294,0.005560736218628752,1.1256703373261418e-4,8.76364873141985e-6,0.0024909529502805962,5.96407281726963e-7,7602.92609152053,0.36442807682829625,0.38652736523546205,0.0027766479320799806,1.5412630088898116e-4,0.324017496399882,4.766772960932207e-6,11659.772249190004,0.028029917831696463,0.013460267985540503,4.460495662374893e-7,5.939329769743186e-9,0.006260172121290602,6.758897830442327e-11,1943.594,7603.004,11659.82,0.004406193105751299,0.0030870657914701064,7.50957369395819e-5,6.131071232221066e-6,4.3107927387134997e-7,0.017795523122003942,0.11776436142055652,0.0013492679770471382,8.712077421142264e-5,2.9667761435537593e-6,0.011120758721517632,0.007543447244707676,2.988877304009339e-7,4.165862826595475e-9,4.892937400421025e-11,21206.27277215694,0.403852931996786,0.4055483694396313,0.0028896610153788323,1.6289588895017075e-4,0.3327686214714532,5.363247831637475e-6,0.03332247494927287,0.1283948744567343,0.001424662601717121,9.32560113064703e-5,3.3979043467991133e-6, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
40,1943.570489568172,0.011982137359822646,0.007100200064396392,1.7796121337846144e-4,1.7657358301662144e-5,0.004230918260062022,1.5575717982250182e-6,7602.910023182806,0.2877998574968042,0.3706449128417648,0.003339113416699372,2.4035534294144015e-4,0.4319428022839009,9.775811650998966e-6,11659.762081813607,0.029887359601245597,0.01735420883806267,7.102276788702743e-7,1.20311794105041e-8,0.010675895516629454,1.7725214373286355e-10,1943.594,7603.004,11659.82,0.003941878232126328,0.0033546782090969757,1.0153835377515476e-4,1.0507010215702127e-5,9.611645164980552e-7,0.016068337723481818,0.09269655705497387,0.0013310353315482354,1.1078550058555823e-4,5.009038690066759e-6,0.010167376396566397,0.008309934627017262,4.079477384903471e-7,7.188481292878107e-9,1.0966316542844028e-10,21206.242594564585,0.32966935445787243,0.3950993217442239,0.0035177848577567037,2.580247324225128e-4,0.44684961606059237,1.1333560701367717e-5,0.030177592352174543,0.10436116989108811,0.0014329816330618805,1.2129969928255323e-4,5.970312869730243e-6, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
41,1943.567007915991,0.012023431546267014,0.008328383551823703,2.484451650408246e-4,3.0186544359298393e-5,0.006358320216916418,3.3169842087726313e-6,7602.8956995017,0.22869865992531097,0.34204981643592547,0.0037052049840497216,3.3209665972685305e-4,0.533497650036991,1.7070258050335655e-5,11659.752906059899,0.030420513375186812,0.020561975654464812,9.9891203915332e-7,2.0682126878404387e-8,0.016110431099282962,3.7907414388925357e-10,1943.594,7603.004,11659.82,0.003481652180880701,0.0034403579944363334,1.2374326814662141e-4,1.548233417588771e-5,1.7594124105476131e-6,0.014323681106361619,0.07342487867785485,0.0012506302281589804,1.2750182526226008e-4,7.294446399336688e-6,0.009175753708404955,0.00864259993446374,5.020677095132833e-7,1.0669167461511882e-8,2.0182200015639002e-10,21206.21561347759,0.2711426048467648,0.370940175642214,0.0039546490611297,3.6230388621302984e-4,0.5559664013531904,2.0387621333252176e-5,0.026981086995647274,0.08550783660675493,0.001374875564015115,1.429948286056093e-4,9.054060631884459e-6, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
42,1943.5639615907216,0.011676461699000395,0.009208109786515558,3.181523408645337e-4,4.6062199100606445e-5,0.0087834862184508,6.137033988086667e-6,7602.88305227108,0.18282922763691933,0.30767167759628106,0.003890972708265753,4.2227088915550745e-4,0.6261068827800994,2.6697310433794466e-5,11659.744705747655,0.029973440539054756,0.022970920250491477,1.2890351245642995e-6,3.173833247676906e-8,0.022348570079589913,7.043613400853721e-10,1943.594,7603.004,11659.82,0.0030463252694516996,0.0033932951167183183,1.4060248284577823e-4,2.0609067244455842e-5,2.8200497793140353e-6,0.012647230620132177,0.05851666290852381,0.0011387676482942346,1.3737017405625264e-4,9.627052383458812e-6,0.008200312244298402,0.008647385080430458,5.763046365730287e-7,1.4309077558102459e-8,3.252871961961185e-10,21206.191719609455,0.22447912987497448,0.3398507076332881,0.0042104140842548505,4.683648265885907e-4,0.6572389390781401,3.2835048783221217e-5,0.02389386813388228,0.07055734310567259,0.001279946435776586,1.5799355037826658e-4,1.2447427449969043e-5, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
43,1943.5613148470534,0.011068957129315965,0.009746721356362065,3.823410219394275e-4,6.466518380335514e-5,0.01141222270362429,1.0245550994853706e-5,7602.871965713739,0.14700453726181806,0.27180190768103807,0.003925854189928923,5.054418212858734e-4,0.7087580013387591,3.8543968629267656e-5,11659.737432242615,0.028832543950467467,0.024574440244121164,1.561381684815734e-6,4.481423732957396e-8,0.02915916581582225,1.1809706591326308e-9,1943.594,7603.004,11659.82,0.002646743668265117,0.0032542482379495467,1.519056274019803e-4,2.5499070689834324e-5,4.108517006767039e-6,0.011086557340604486,0.04691124771570576,0.0010147860052121588,1.41248337546969e-4,1.184665819547319e-5,0.007273505039847805,0.008414401628435094,6.291865210706696e-7,1.7841998040961754e-8,4.766093190472587e-10,21206.170712803407,0.1869060383416015,0.3061230692815213,0.004309756593553166,5.701518193265582e-4,0.7493293898582056,4.879070059478049e-5,0.021006806048717408,0.0585798975820904,0.0011673208191352097,1.6676525023484427e-4,1.5955651811559275e-5, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
44,1943.559027432395,0.010300729312813388,0.009977771018807834,4.3763322309222426e-4,8.517248341685955e-5,0.01415544571303291,1.5815853463156162e-5,7602.862301185383,0.11884908750696367,0.2369841346130087,0.0038430704754061967,5.778934654531357e-4,0.7813922477518604,5.238080492581568e-5,11659.731019059389,0.027228348529144436,0.025431364955462454,1.8016953383995214e-6,5.937318776164729e-8,0.03631936423012185,1.8309067005247266e-9,1943.594,7603.004,11659.82,0.002287414658439957,0.003055642474942534,1.580003497438284e-4,2.9856971212596843e-5,5.570302468302457e-6,0.009664528355642688,0.037819978110497074,8.904429476171783e-4,1.402857572141565e-4,1.3836836296548025e-5,0.006413183225959074,0.008017378647282105,6.614798704206381e-7,2.1058310841842543e-8,6.499360413920958e-10,21206.15234767717,0.1563781653489215,0.272393270587279,0.004282505393836821,6.631253220577569e-4,0.8318670576950152,6.819848929567237e-5,0.018365126240041718,0.04889299923272171,0.0010491047772314274,1.7016378673759519e-4,1.9407788700891874e-5, 18,Sub-Saharan Africa,Malawi,Dowa,TA Msakambewa,20406,MW20406,0.1441450,0.003534055,0.2039805,0.02940277,0.01225868,0.000720878,0.2906972,0.03252169,0.5957752,0.1731902,0.05593739,0.01937561,0.05,9.24e-06,0.1,0.2215992,9.23796e-05,4.09e-05,35,2020-04-07
