time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,inci_e,hosp_e,crits_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,inci_a,hosp_a,crits_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,inci_p,hosp_p,crits_p,lvl2,lvl3,lvl4,TA_Code,ID
1,4835.198293,0,0,0,0,0,0,0,0,0,18731.07936,1,0,0,0,0,0,0,0,0,29092.99819,0,0,0,0,0,0,0,0,0,Malawi,Nkhatabay,TA Timbiri,10312,239
2,4835.185753872512,0.011374542452144412,0.001082666375915282,8.845111164754218e-6,1.3452061183513373e-7,7.293728186710718e-5,1.7468978589944848e-9,0.01253912748860125,9.30990831695881e-6,1.374529744705779e-7,18731.05493117774,0.7514788940172299,0.21470691370437753,7.587483993262516e-4,9.687631908765557e-6,0.03304699658933402,6.384525000499271e-8,0.024428822261648414,8.265487985643686e-4,1.0005155754690595e-5,29093.018025634632,6.187504838214844e-7,5.862490776748307e-8,7.86119061633712e-13,2.018737306850759e-15,4.4245665864609335e-9,4.396852033949557e-17,0.019835634642294667,8.273731781775171e-13,2.062705827190255e-15,Malawi,Nkhatabay,TA Timbiri,10312,239
3,4835.156389289293,0.0343300403621269,0.006525210291732636,1.0734723766464968e-4,3.3420010734104628e-6,9.376814300653192e-4,8.938793592042259e-8,0.04190371071059883,1.1915559822031924e-4,3.4920486803743883e-6,18730.996388043062,0.5647232011108662,0.3226948010240808,0.0023082322678455005,6.1258052287047e-5,0.11021608892338344,8.482723388480785e-7,0.08297195693837854,0.0027519387891272898,6.547679519120671e-5,29093.066552566055,1.9317328130987746e-6,3.6066589549822176e-7,9.67217059592429e-12,5.064084484128157e-14,5.738326913264814e-8,2.2660745385331618e-15,0.06836256607664903,1.0730308983520577e-11,5.290691937981473e-14,Malawi,Nkhatabay,TA Timbiri,10312,239
4,4835.12455738682,0.05357132959757625,0.015969356664041756,4.056631897414169e-4,1.964271193983178e-5,0.0037687998955304295,8.211243342997417e-7,0.07373561318316396,4.767458937652416e-4,2.1021060596312772e-5,18730.93011723657,0.4243802349313307,0.36374760709634396,0.003950274492237614,1.6354613916226703e-4,0.20776273217818286,3.5728486999733028e-6,0.14924276343260653,0.00517896472345284,1.8131511430192224e-4,29093.123523252525,3.1639171720505445e-6,9.098654328263478e-7,3.732709873567494e-11,3.0219121651931163e-13,2.3419165056044487e-7,2.1052774469879405e-14,0.12533325254395875,4.379197855545875e-11,3.232439909891912e-13,Malawi,Nkhatabay,TA Timbiri,10312,239
5,4835.090487593764,0.06990467436509332,0.02752480436260099,9.443959845395121e-4,6.323974813668599e-5,0.00936459842124362,3.693358773429405e-6,0.10780540624038754,0.0011792054851480647,6.943946222456534e-5,18730.85506206413,0.31891535153817574,0.36446712844101703,0.005341922786201874,3.069551313227223e-4,0.31097120122135885,9.415593819285479e-6,0.22429793587181066,0.007739343076801979,3.5378203795921815e-4,29093.190912417416,4.398437850110735e-6,1.6320286866159692e-6,8.927535665985327e-11,9.917259780024418e-13,5.937785451017766e-7,9.605213009093674e-14,0.19272241743917257,1.1103091882172084e-10,1.0877781080933792e-12,Malawi,Nkhatabay,TA Timbiri,10312,239
6,4835.056900256932,0.0817177139415193,0.03969361537872965,0.001708679273953335,1.473676641730912e-4,0.018114118354792305,1.1248458370251126e-5,0.1413927430715379,0.00227085170628924,1.6624945446291374e-4,18730.775920008855,0.23966098693777238,0.3423638963456237,0.0063495697618996,4.75154554948447e-4,0.4111473815339908,1.9210810423669393e-5,0.3034399911488214,0.010216919954019573,5.706963596807219e-4,29093.265353209135,5.535031172545633e-6,2.4701297049408343e-6,1.669621976723049e-10,2.36524477686046e-12,1.1777031858630901e-6,2.975181623853367e-13,0.26716320915485564,2.2021745645722085e-10,2.6627629392457973e-12,Malawi,Nkhatabay,TA Timbiri,10312,239
7,4835.025306691781,0.0888389546370786,0.051157629258212295,0.002645621434812364,2.81243024085332e-4,0.030035979629187075,2.6880237430005283e-5,0.17298630822080563,0.0037492227880909675,3.26364496680751e-4,18730.695650297654,0.18010393671531552,0.30873467567479274,0.006956159378763403,6.513735201501637e-4,0.5035409728290224,3.336728085859245e-5,0.3837097023489855,0.012494767403766663,8.173202013120763e-4,29093.344431871523,6.52629039816568e-6,3.3641696000448556e-6,2.686750078577904e-10,4.637396436512033e-12,2.0104048212785102e-6,7.248802083313415e-13,0.34624187154297326,3.7592054075465787e-10,5.362276644843376e-12,Malawi,Nkhatabay,TA Timbiri,10312,239
8,4834.996459312473,0.0917917935786482,0.06098485356279967,0.003681945769831808,4.684754079416171e-4,0.044852155313013606,5.446389778167125e-5,0.20183368753001654,0.005575244337488133,5.598991268575887e-4,18730.61621456892,0.13534782439253157,0.2706768203779755,0.007203676739801719,8.213966718076528e-4,0.5859231069858446,5.190117845625893e-5,0.46314543108197526,0.014519084593951816,0.0010795186431396507,29093.426187517023,7.349947473823223e-6,4.2608333725348575e-6,3.9040373755860385e-10,7.962470517472147e-12,3.1000692607767496e-6,1.5008380583987593e-12,0.4279975170412691,5.796699090760219e-10,9.463308575870906e-12,Malawi,Nkhatabay,TA Timbiri,10312,239
9,4834.970641471951,0.09137307345118591,0.06864745069390414,0.004739794597163354,7.069319615015186e-4,0.06208635004528727,9.792730295753386e-5,0.22765152805199965,0.007686141858213251,8.713138471990508e-4,18730.538971661423,0.10171442046008296,0.23246814724012327,0.007159128957925598,9.746486340507189e-4,0.6576379891629748,7.451578477666898e-5,0.5403883385814214,0.016275214099490308,0.0013452406289533932,29093.50891770677,7.996895044609923e-6,5.116451015930788e-6,5.267271801172986e-10,1.2420452737430561e-11,4.440962189171031e-6,2.7628127303305914e-12,0.5107277067853431,8.303924894725214e-10,1.518326546776115e-11,Malawi,Nkhatabay,TA Timbiri,10312,239
10,4834.94785818204,0.08842073226879735,0.07395508726620811,0.005748668445220689,9.895225505272458e-4,0.08115995958928365,1.6084784409787958e-4,0.25043481796413486,0.01000774666527339,0.0012595235729658816,18730.464888764905,0.0764395693388402,0.1965337270698764,0.006894772136832059,0.0011042523805471294,0.7189597887149856,1.0069579966906446e-4,0.6144712351059882,0.0177714428733191,0.0016050463719077715,29093.59112611968,8.466456948458067e-6,5.8970697044044905e-6,6.716038629006676e-10,1.801378782565139e-11,6.016286911053265e-6,4.6533608173753e-12,0.5929361196930638,1.124946835761201e-9,2.2667148643026675e-11,Malawi,Nkhatabay,TA Timbiri,10312,239
11,4834.9304483194155,0.08153932825108308,0.07666412785016782,0.00664888204101572,0.0013055019344316578,0.10144071000503117,2.46130506899526e-4,0.26784468058862887,0.012460527808786443,0.0017186594056363817,18730.403476938936,0.05744539094467107,0.16410335260550762,0.0064777153091238925,0.0012065751407016607,0.7706732550128356,1.2979514667184303e-4,0.6758830610711786,0.019028488217779863,0.001852089946429963,29093.661410407243,8.462052052355925e-6,6.536653147769929e-6,8.182288202887069e-10,2.467061235058603e-11,7.796749166480148e-6,7.310685367355863e-12,0.6632204072426425,1.4578547746475437e-9,3.198129771794188e-11,Malawi,Nkhatabay,TA Timbiri,10312,239
12,4834.915376454008,0.07433884683783132,0.0769419464686611,0.00738997400964042,0.0016414968374324917,0.12224850448932506,3.557773547964851e-4,0.2829165459976868,0.014960166348999406,0.0022387087559031502,18730.34606492686,0.04317142969883668,0.13565449992338915,0.005965231510746613,0.0012805722528101136,0.8138063056889122,1.6111026705633647e-4,0.7332950731492928,0.02007283260828238,0.0020818276572409393,29093.72885942297,8.37322043735709e-6,7.005447265603046e-6,9.58349370035502e-10,3.223642620985013e-11,9.734973316360406e-6,1.0858970952871759e-11,0.7306694229664908,1.8202573132899391e-9,4.309539716272189e-11,Malawi,Nkhatabay,TA Timbiri,10312,239
13,4834.9024172755335,0.06709504906601936,0.0753504707893311,0.007945905867485639,0.0019830285701087132,0.14301053002201222,4.907401575528578e-4,0.2958757244725098,0.01743706658037186,0.002806790585907565,18730.293001963248,0.03244472532729582,0.11121096280621935,0.005403278406764879,0.0013271101326214772,0.8494619689286105,1.939367385507623e-4,0.7863580367598487,0.020932564550661222,0.0022916225918252673,29093.792604208007,8.195223011781756e-6,7.324013309617364e-6,1.0858667281233563e-9,4.048884145837891e-11,1.1785276599983548e-5,1.5398439550412277e-11,0.7944142080085648,2.203612348299179e-9,5.588728100879118e-11,Malawi,Nkhatabay,TA Timbiri,10312,239
14,4834.891332416216,0.060026050734398616,0.07237311716967691,0.008311365620653809,0.002316286412640325,0.16328285502187895,6.50908830852593e-4,0.30696058379010116,0.019838590704898226,0.003408909387043336,18730.24442054371,0.0243839171694011,0.09053850855093463,0.0048268886753340045,0.0013483514360239659,0.878719300923017,2.2760932387635681e-4,0.8349394562974835,0.0216349522089917,0.0024803289579220927,29093.85209384914,7.933957471641072e-6,7.508116395047108e-6,1.1968699780085506e-9,4.9173751029467376e-11,1.390706541195048e-5,2.0999232691869937e-11,0.8539038491402494,2.600329652435296e-9,7.017298372133732e-11,Malawi,Nkhatabay,TA Timbiri,10312,239
15,4834.881888978075,0.05329074603903114,0.0684197145366027,0.008494927345323297,0.0026292575279671044,0.18273417104192702,8.352054400811861e-4,0.31640402193093237,0.022126572799619246,0.004031242888933491,18730.20030038131,0.01832599427204721,0.07327345002830264,0.004261420448234096,0.001347240186336133,0.9025772984347725,2.6152826888428785e-4,0.8790596186929518,0.022205091088259545,0.0026479080002731487,29093.907022864452,7.601111452851471e-6,7.57196622407016e-6,1.289000857846585e-9,5.8031118672750204e-11,1.6063946032739192e-5,2.7699063466804694e-11,0.9088328644574438,3.0036045006376814e-9,8.573018213955488e-11,Malawi,Nkhatabay,TA Timbiri,10312,239
16,4834.873868823072,0.04699565385688651,0.06383048596218399,0.008514060937640264,0.0029122574648604684,0.20112997419742373,0.001041744514532223,0.32442417693352715,0.024275032441591196,0.004660941667754601,18730.16051221562,0.01377343653656893,0.058998283790513376,0.0037241961448337448,0.0013271091891597381,0.9219308571677464,2.951730907185654e-4,0.9188477843804369,0.022665347186152898,0.0027951039886351774,29093.957276543337,7.211182800612341e-6,7.5294735541625525e-6,1.361099502759724e-9,6.681072270058137e-11,1.8223569387580953e-5,3.550373129348703e-11,0.9590865433374138,3.407388582641091e-9,1.023144539940684e-10,Malawi,Nkhatabay,TA Timbiri,10312,239
17,4834.867074103893,0.04120296083874994,0.058881882988487545,0.008391148411840278,0.0031581557684072156,0.2183167362262874,0.0012680118799274166,0.3312188961136999,0.026267969001062316,0.0052866549470247555,18730.124853517926,0.01035202680954864,0.04729331541068946,0.0032260810267972276,0.0012913824295246825,0.9375600453235039,3.2810873293362576e-4,0.9545064820750212,0.023035126268302623,0.002923177226389421,29094.00288344358,6.779296555085004e-6,7.39486976303109e-6,1.4129169816437108e-9,7.528405593396373e-11,2.0357561963234232e-5,4.43889467767934e-11,1.0046934435823507,3.8063770358588525e-9,1.1967300271075709e-10,Malawi,Nkhatabay,TA Timbiri,10312,239
18,4834.862643419849,0.03480184180902611,0.053632280420075715,0.008148948378903734,0.0033622740084869778,0.23419317524142913,0.0015110602994544563,0.3356495801573763,0.028095591805724095,0.005898757031354625,18730.100354193164,0.007780731375066636,0.037763126526028215,0.0027730115905450054,0.0012433614359611338,0.9501320512856913,3.5998553772426795e-4,0.979005806845322,0.02333095361112065,0.0030336902765039035,29094.034561604964,6.039128681918333e-6,7.143563233263207e-6,1.444259605629118e-9,8.324904195535337e-11,2.2437807552810364e-5,5.4303633487001984e-11,1.0363716049581528,4.195313114476223e-9,1.3755267544235528e-10,Malawi,Nkhatabay,TA Timbiri,10312,239
