"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","ID","POP"
"55",55,18833937.3971592,1482.50404931943,1239.91137472591,61.1852166214924,6.54567432367941,4621.27814387347,1.84168537880234,7412.26614424278,127.169164731134,9.6826224520603,"Malawi","All",1,18841350.6633035
"56",56,18833229.4247382,1598.29384214239,1336.80421114,66.6276664670602,7.28544806086919,5110.13212019791,2.09527732358368,8120.23856533181,140.596492285702,10.8543400954734,"Malawi","All",1,18841350.6633035
"57",57,18832466.1616766,1723.12156203872,1441.2481695866,72.417633578662,8.08024721269897,5637.25699912403,2.37701531325586,8883.50162685397,155.07302164532,12.1290243946625,"Malawi","All",1,18841350.6633035
"58",58,18831643.3038762,1857.68370563212,1553.83473813304,78.591219258071,8.93323761658873,6205.62755177188,2.68897486750879,9706.35942727921,170.680519784228,13.5133764258464,"Malawi","All",1,18841350.6633035
"59",59,18830756.2157679,2002.73291593006,1675.19790628738,85.1862714001176,9.84804523252935,6818.44904205533,3.0333546727571,10593.4475355782,187.507065509428,15.0147671780599,"Malawi","All",1,18841350.6633035
"60",60,18829799.8948757,2159.08215871721,1806.02044594383,92.2426731338407,10.8287776163349,7479.18187494308,3.41249744922896,11549.7684278035,205.647726649023,16.6412945693797,"Malawi","All",1,18841350.6633035
"61",61,18828768.9485571,2327.60785452467,1947.03758521236,99.8025877658969,11.8800251987677,8191.55778716916,3.82890652608936,12580.7147463969,225.205006107531,18.4018129585056,"Malawi","All",1,18841350.6633035
"62",62,18827657.5741936,2509.25241210817,2099.04023306504,107.910668498907,13.0068622198943,8959.59367398593,4.28526004385977,13692.0891099218,246.289222805582,20.30595827014,"Malawi","All",1,18841350.6633035
"63",63,18826459.5177226,2705.03130468658,2262.88007785672,116.614387482609,14.214878203267,9787.62050010831,4.78443254385669,14890.1455808813,269.019305816015,22.3642162425232,"Malawi","All",1,18841350.6633035
"64",64,18825168.0429492,2916.03780739267,2439.47378698057,125.96430428593,15.5101947156605,10680.30474812,5.32951280146867,16181.6203542963,293.52338404719,24.587969562644,"Malawi","All",1,18841350.6633035
"65",65,18823775.8922851,3143.448483234,2629.8089402408,136.01438319951,16.8994926730451,11642.6758935906,5.92382548439961,17573.7710184223,319.939541024111,26.9895620627619,"Malawi","All",1,18841350.6633035
"66",66,18822275.249029,3388.52962520868,2834.94853379214,146.822297216198,18.3900405826546,12680.1528267437,6.57095091528831,19074.4142744586,348.416540723315,29.5823606242032,"Malawi","All",1,18841350.6633035
"67",67,18820657.6910093,3652.64725612624,3056.03642994881,158.449770822439,19.9897287080073,13798.574360963,7.27474766957732,20691.9722942381,379.114665491711,32.3808278333988,"Malawi","All",1,18841350.6633035
"68",68,18818357.3756749,4402.131262864,3375.32482189707,171.24897952323,21.7084440973699,15014.834736501,8.03938371818776,22992.2876286009,412.501847434253,35.4019500557574,"Malawi","All",1,18841350.6633035
"69",69,18815776.7139714,5147.5726898044,3828.73115240085,186.387345454575,23.5700069168453,16378.8185360668,8.86960148509447,25572.9493321286,449.962882930577,38.6776252421019,"Malawi","All",1,18841350.6633035
"70",70,18812832.9345071,5958.3968646043,4385.20986571309,204.718188656609,25.6156481364011,17934.0168698341,9.77135945904923,28516.7287964035,492.701230698843,42.2592334738352,"Malawi","All",1,18841350.6633035
"71",71,18809455.0121796,6872.59642979442,5039.65639174344,226.837777092739,27.8965227804127,19717.9116753496,10.7523271537854,31894.6511239144,541.750787263554,46.2109932806567,"Malawi","All",1,18841350.6633035
"72",72,18805571.0087605,7917.00673452322,5798.50546158185,253.287010622927,30.4706059779483,21768.5625497464,11.8221805446922,35778.6545429971,598.159847782362,50.6073609090051,"Malawi","All",1,18841350.6633035
"73",73,18801102.1474475,9115.6823684285,6674.09439484229,284.638540819214,33.4021796408923,24127.7055340526,12.9928381919972,40247.5158559755,663.077468529004,55.5329191894934,"Malawi","All",1,18841350.6633035
"74",74,18795959.4892535,10493.5046164859,7682.58147290961,321.538656466237,36.7624296179512,26842.5081735227,14.2787010051286,45390.1740500075,737.802204860972,61.0833830822595,"Malawi","All",1,18841350.6633035
"75",75,18790041.5105464,12077.9178446943,8843.31032476547,364.732246257683,40.6305751923499,29966.8648407023,15.6969254439267,51308.1527570561,823.817942250492,67.3671945190895,"Malawi","All",1,18841350.6633035
"76",76,18783231.9088341,13899.93038969,10178.7956708087,415.081984423544,45.0953122428948,33562.5833684947,17.2677437694559,58117.7544694293,922.826633887328,74.507511048633,"Malawi","All",1,18841350.6633035
"77",77,18775397.3234938,15994.8740996834,11714.9792059974,473.586727470541,50.256497661063,37700.6284368427,19.0148420263675,65952.3398096816,1036.78256359338,82.6445340719627,"Malawi","All",1,18841350.6633035
"78",78,18766384.8188706,18403.1054480587,13481.6395671806,541.401215410404,56.2270867412786,42462.5053068035,20.9658087163983,74964.8444329109,1167.93045770035,91.9382104597432,"Malawi","All",1,18841350.6633035
"79",79,18756019.1607311,21170.7086728257,15512.8799738361,619.85729730374,63.1352519147567,47941.7687343779,23.1526421709262,85330.5025724291,1318.84703838785,102.571215495241,"Malawi","All",1,18841350.6633035
"80",80,18744099.6384826,24350.2828042664,17847.7157818499,710.488770029486,71.1268679737491,54245.7982336456,25.6123630923592,97250.0248208575,1492.48990850396,114.752481442124,"Malawi","All",1,18841350.6633035
"81",81,18730396.5764418,28001.7805531114,20530.7245116677,815.0588211373,80.3682567900315,61497.7670093284,28.3877096116648,110953.086861646,1692.25176664109,128.721126156482,"Malawi","All",1,18841350.6633035
"82",82,18714647.3987434,32193.4339475454,23612.7731352109,935.59124603526,91.0493086649822,69838.8889771156,31.5279455157075,126702.264560088,1922.02227678393,144.750951092914,"Malawi","All",1,18841350.6633035
"83",83,18696552.3106191,37002.740834646,27151.8118313621,1074.4049900132,103.386951940792,79430.918300291,35.0897761727742,144797.352684426,2186.2568861827,163.155471014376,"Malawi","All",1,18841350.6633035
"84",84,18675769.2220338,42517.5869813716,31213.7981764329,1234.1551012845,117.629299966518,90459.1332479404,39.1384626534756,165580.441269649,2490.05897074453,184.293958643651,"Malawi","All",1,18841350.6633035
"85",85,18651908.7542428,48837.3090468216,35873.5747889074,1417.87362118872,134.059837699366,103135.342794967,43.7489711390231,189440.909060723,2839.26259728368,208.577589055135,"Malawi","All",1,18841350.6633035
"86",86,18624528.2439509,56073.9009046075,41215.9249953395,1629.01910830926,153.002570391374,117701.564369679,49.0074042528409,216821.41935258,3240.53374840239,236.477026352863,"Malawi","All",1,18841350.6633035
"87",87,18593125.5075879,64353.1640279165,47336.6499532734,1871.52889415707,174.827604127637,134433.972651798,55.0125843266239,248224.1557156,3701.47898543954,268.530700990481,"Malawi","All",1,18841350.6633035
"88",88,18557132.18305,73815.8665602525,54343.6356490557,2149.87618703604,199.957341342638,153647.26666761,61.8778481540257,284217.480253451,4230.76560531276,305.35406229681,"Malawi","All",1,18841350.6633035
"89",89,18515906.7272322,84618.7596611687,62357.948778735,2469.13141101811,228.873426660926,175699.48968751,69.7331061853965,325442.936071279,4838.25421517736,347.650031748989,"Malawi","All",1,18841350.6633035
"90",90,18468727.3312752,96935.3700742195,71514.8964188284,2835.0258934902,262.124310209454,200997.188195309,78.7271362765058,372622.332028333,5535.14058610339,396.220473233768,"Malawi","All",1,18841350.6633035
"91",91,18414784.8025682,110956.552776409,81964.9066256185,3254.01901723356,300.333561604044,230001.018559957,89.0301944719243,426564.860735294,6334.10976685411,451.978953988986,"Malawi","All",1,18841350.6633035
"92",92,18353175.8992208,126890.462122288,93874.2735716966,3733.36432251424,344.208868044957,263231.618265749,100.836932366219,488173.764082659,7249.49736824819,515.964711849065,"Malawi","All",1,18841350.6633035
"93",93,18282897.3961953,144961.918699,107425.516686716,4281.17418453401,394.551667130744,301275.736202185,114.36966859461,558452.26710816,8297.45785882623,589.357860398521,"Malawi","All",1,18841350.6633035
"94",94,18202841.5701456,165410.840988352,122817.269845738,4906.4775144829,452.26719489149,344792.355628533,129.881985905247,638508.093157903,9496.13249288079,673.495563909011,"Malawi","All",1,18841350.6633035
"95",95,18111793.6991765,188489.383826561,140263.531725207,5619.26699481048,518.375009511282,394518.743813834,147.662757013777,729555.964126939,10865.8149914469,769.889418311747,"Malawi","All",1,18841350.6633035
"96",96,18008432.5337672,214457.585557644,159991.942629976,6430.52879363664,594.019471009123,451276.012560861,168.040523197426,832917.129536324,12429.1034967132,880.243388950586,"Malawi","All",1,18841350.6633035
"97",97,17891334.7046433,243577.061941582,182241.00215894,7352.24650671252,680.479785998497,515973.780077684,191.388189227604,950014.958660144,14211.0274620208,1006.47185223414,"Malawi","All",1,18841350.6633035
"98",98,17758984.7351447,276101.879601287,207255.587116516,8397.36929189195,779.179849375113,589613.783909775,218.12838998483,1082364.92815883,16239.1451470301,1150.7185782945,"Malawi","All",1,18841350.6633035
"99",99,17609791.3074736,312267.567791529,235280.614491546,9579.73202269328,891.695389804584,673291.007486678,248.738647647237,1231558.3558299,18543.5723273348,1315.37266072934,"Malawi","All",1,18841350.6633035
"100",100,17442112.2328899,352275.865314373,266552.708083446,10913.9113474973,1019.7596457249,768192.428814315,283.757208241843,1399237.4304136,21156.9447813216,1503.08413401925,"Malawi","All",1,18841350.6633035
"101",101,17254289.114405,396276.364716716,301289.244431276,12415.0011956902,1165.26513483443,875591.884578627,323.788841376759,1587060.54889852,24114.2731749622,1716.77562171681,"Malawi","All",1,18841350.6633035
"102",102,17044692.6275696,444345.555397939,339673.856354028,14098.3009544953,1330.26043089894,996840.551952623,369.510643921394,1796657.03573391,27452.6766396112,1959.64899867909,"Malawi","All",1,18841350.6633035
"103",103,16811780.8180884,496461.207790492,381840.066606895,15978.8731902354,1516.9406697798,1133351.07934674,421.677610949895,2029568.84521509,31210.9404594166,2235.18538610025,"Malawi","All",1,18841350.6633035
"104",104,16554168.8160375,552475.710309505,427851.168496206,18070.9849615903,1727.62965569547,1286575.22612902,481.12771395794,2287180.84726598,35428.8943897215,2547.13590751468,"Malawi","All",1,18841350.6633035
"105",105,16270710.2141321,612088.505373491,477677.580468082,20387.4058197186,1964.7516576828,1457973.41971214,548.786140231165,2570639.44917134,40146.5676674677,2899.50070618697,"Malawi","All",1,18841350.6633035
"106",106,15960588.2321476,674818.592885112,531173.620970705,22938.5484107284,2230.79152798826,1648975.20907282,625.668288569865,2880761.43115592,45403.0926061252,3296.49416612989,"Malawi","All",1,18841350.6633035
"107",107,15623411.1486168,739983.481309001,588052.424729691,25731.4899337885,2528.24002613662,1860930.99765741,712.881030661566,3217938.51468669,51235.3680963023,3742.49238467264,"Malawi","All",1,18841350.6633035
"108",108,15259307.2540905,806684.066513616,647864.579944558,28768.8681541397,2859.52493078625,2095054.74796397,811.62170588953,3582042.40921296,57676.4745005571,4241.96257217056,"Malawi","All",1,18841350.6633035
"109",109,14869011.530071,873802.812392955,709979.703661653,32047.7113167404,3226.92498212783,2352358.80659251,923.174286503508,3972338.13323249,64753.8725996269,4799.37046252786,"Malawi","All",1,18841350.6633035
"110",110,14453933.8472938,940017.10561269,773576.492246123,35558.268818229,3632.46898809109,2633583.57822841,1048.90211614542,4387415.81600969,72487.4624184686,5419.06705091378,"Malawi","All",1,18841350.6633035
"111",111,14016199.6424451,1003832.04007306,837643.131698454,39282.9269716311,4077.8202490499,2939124.86522634,1190.23663987202,4825150.0208584,80887.5805668071,6105.15382228213,"Malawi","All",1,18841350.6633035
"112",112,13558653.4280903,1063633.58102838,900991.804225954,43195.3232324611,4564.15020566485,3268963.71487252,1348.66164820358,5282696.23521319,89953.0705294741,6861.32956205554,"Malawi","All",1,18841350.6633035
"113",113,13084818.4838518,1117760.93626489,962288.471481348,47259.7922740883,5092.00823658642,3622605.27819987,1525.69299487132,5756531.17945166,99669.606029693,7690.72560700818,"Malawi","All",1,18841350.6633035
"114",114,12598809.2943389,1164596.14387424,1020099.12487611,51431.2403378505,5661.19121370025,3999030.81540959,1722.85325310898,6242540.36896461,110008.382264191,8595.73223249778,"Malawi","All",1,18841350.6633035
"115",115,12105199.8813143,1202660.46434828,1072952.08916533,55655.5663607687,6270.62479471914,4396670.39531819,1941.64200190767,6736149.78198919,120925.383177117,9577.82933354809,"Malawi","All",1,18841350.6633035
"116",116,11608853.0596545,1230712.51609994,1119411.25814446,59870.7153625833,6918.26420431502,4813401.34797647,2183.50186119739,7232496.60364897,132361.364457232,10637.4293536054,"Malawi","All",1,18841350.6633035
"117",117,11114725.5629983,1247835.41195907,1158155.13136369,64008.3520400783,7601.0257060792,5246575.39766105,2449.7815751855,7726624.10030515,144242.631627079,11773.7458762408,"Malawi","All",1,18841350.6633035
"118",118,10627661.4585664,1253502.11709233,1188057.96252871,67996.1556962861,8314.75618964951,5693076.51675563,2741.69647443738,8213688.20473704,156482.668783447,12984.6958672224,"Malawi","All",1,18841350.6633035
"119",119,10152205.8831839,1247607.38714721,1208256.37667393,71760.4977261822,9054.25342529744,6149405.974382,3060.29076490284,8689143.78011953,168984.516382933,14266.8556958906,"Malawi","All",1,18841350.6633035
"120",120,9692431.56576683,1230476.67190186,1218200.7153116,75229.5032040194,9813.33230667872,6611792.47548198,3406.3993304995,9148918.09753665,181643.840877255,15615.4623161363,"Malawi","All",1,18841350.6633035
"121",121,9251812.80155486,1202830.51306338,1217690.04291893,78336.074468588,10584.9427356891,7076315.67479145,3780.61377058308,9589536.86174862,194352.367427069,17024.4733027798,"Malawi","All",1,18841350.6633035
"122",122,8833143.04256115,1165725.52509161,1206877.78086286,81020.7862071164,11361.3341745762,7539038.94087132,4183.25353484376,10008206.6207423,207001.561304884,18486.6822376664,"Malawi","All",1,18841350.6633035
"123",123,8438498.45290732,1120478.07407109,1186249.44752035,83234.4342038109,12134.2563150551,7996141.65439079,4614.34389505641,10402851.2103962,219486.288446857,19993.881858,"Malawi","All",1,18841350.6633035
"124",124,8069250.69746143,1068567.12472499,1156588.27940726,84939.8414862002,12895.19067037,8444035.92784362,5073.60170960224,10772098.965842,231708.034586569,21537.0714010716,"Malawi","All",1,18841350.6633035
"125",125,7726111.14573725,1011546.1388078,1118914.26489775,86113.1203821485,13635.5917625626,8879469.97170308,5560.43001287993,11115238.5175662,243577.748122265,23106.6885756567,"Malawi","All",1,18841350.6633035
"126",126,7409203.68714846,950958.900592429,1074416.41277343,86744.1234561218,14347.1295762884,9299606.48821167,6073.92154508196,11432145.976155,255017.984269396,24692.8580281089,"Malawi","All",1,18841350.6633035
"127",127,7118156.00750689,888264.397223995,1024387.00601937,86836.0715207643,15021.9208209479,9702072.38936528,6612.87084623338,11723193.6557966,265964.249430078,26285.6432043045,"Malawi","All",1,18841350.6633035
"128",128,6852192.91635928,824788.688999464,970148.005323733,86404.714950177,15652.7303900198,10084987.8127186,7175.79456221343,11989156.7469442,276365.771088061,27875.2823962804,"Malawi","All",1,18841350.6633035
"129",129,6610232.53937254,761686.449688001,912994.562511616,85476.8161188173,16233.143117322,10446966.1940579,7760.95843728398,12231117.1239309,286185.464025832,29452.4064749495,"Malawi","All",1,18841350.6633035
"130",130,6390974.44852459,699922.093380484,854146.73808361,84088.3103635465,16757.6947305238,10787094.9683405,8366.40988023951,12450375.2147789,295399.361702882,31008.2253136313,"Malawi","All",1,18841350.6633035
"131",131,6192975.16604269,640270.245914925,794707.886827748,82282.3650257875,17221.9574088173,11104903.0273856,8990.01469788548,12648374.4972608,303995.684728173,32534.6759139662,"Malawi","All",1,18841350.6633035
"132",132,6014715.64641566,583318.443248091,735646.338167737,80107.1881905704,17622.5887544841,11400310.9625268,9629.49600009219,12826634.0168878,311973.434913466,34024.5376445733,"Malawi","All",1,18841350.6633035
"133",133,5854652.6335647,529485.605214389,677779.481812975,77614.0707334981,17957.3363151342,11673579.0613634,10282.4742994059,12986697.0297388,319340.933592523,35471.5050650767,"Malawi","All",1,18841350.6633035
"134",134,5711259.56389144,479042.629426215,621770.511754813,74855.5411095383,18225.0092271553,11925250.9007934,10946.507100885,13130090.099412,326114.242706595,36870.2270030384,"Malawi","All",1,18841350.6633035
"135",135,5583058.01156029,432132.463394017,568136.917634784,71883.6803966948,18425.4221624864,12156095.0413378,11619.1268174261,13258291.6517432,332315.537964067,38216.3150820186,"Malawi","All",1,18841350.6633035
"136",136,5468637.56010604,388796.287699588,517256.906864845,68748.8527097385,18559.3123049485,12367053.8672926,12297.8763257547,13372712.1031974,337971.686189417,39506.3212605299,"Malawi","All",1,18841350.6633035
"137",137,5366670.98789304,348992.368013249,469387.59072988,65498.5679658602,18628.2437582358,12559192.5638527,12980.3410905571,13474678.6754104,343112.829539738,40737.6969571576,"Malawi","All",1,18841350.6633035
"138",138,5275921.65699543,312616.947519181,424679.416030596,62176.7335185269,18634.4993279203,12733657.2324994,13664.1774124348,13565428.006308,347771.22755488,41908.732947387,"Malawi","All",1,18841350.6633035
